temperature_celsius,humidity_percent,pressure_hpa,wind_speed_kmh,precipitation_mm,solar_radiation_wm2,soil_moisture_percent,air_quality_index,noise_level_db,traffic_count
23.4,52.3,1031.0,19.9,11.3,31.0,45.5,0.0,-1034.4,22322.0
25.6,60.7,1055.0,31.5,17.8,0.0,64.6,236.0,115.5,0.0
18.8,42.4,1173.0,95.8,55.7,0.0,100.0,0.0,-875.9,22053.0
27.7,69.1,958.0,-20.5,0.0,1808.0,0.0,0.0,-117.6,2543.0
32.9,84.9,1120.0,55.0,32.3,0.0,100.0,46.0,50.1,2410.0
26.3,64.1,1105.0,53.9,31.4,0.0,99.4,0.0,-356.3,10231.0
26.1,64.9,976.0,-10.6,0.0,1394.0,0.0,3025.0,1233.2,0.0
15.1,30.3,1148.0,86.3,51.2,0.0,100.0,0.0,-814.4,20245.0
21.6,50.6,931.0,-27.1,0.0,1899.0,0.0,0.0,-1570.2,30985.0
25.0,58.7,989.0,-1.6,0.0,923.0,14.3,0.0,-1026.2,21399.0
19.6,47.3,968.0,-8.1,0.0,990.0,1.3,0.0,-791.0,16234.0
28.6,71.2,1005.0,2.9,0.4,933.0,18.2,45.0,44.5,271.0
27.0,63.5,992.0,-1.0,0.0,975.0,12.2,1383.0,576.1,0.0
27.5,67.4,1126.0,65.3,37.6,0.0,100.0,0.0,-1189.0,27378.0
17.4,36.5,1078.0,50.3,29.0,0.0,94.6,1446.0,581.1,0.0
18.7,41.1,1019.0,18.3,10.5,0.0,45.1,0.0,-1151.3,24429.0
30.6,75.9,1163.0,80.5,47.3,0.0,100.0,0.0,-404.0,12359.0
17.6,39.9,1064.0,41.7,23.7,0.0,79.3,1081.0,438.4,0.0
25.2,62.4,1018.0,10.0,5.5,527.0,30.5,0.0,-1744.8,36254.0
24.1,55.4,983.0,-5.1,0.0,1073.0,7.7,0.0,-257.3,5829.0
35.7,90.2,912.0,-51.7,0.0,3352.0,0.0,1903.0,805.1,0.0
19.2,43.1,1075.0,46.2,26.9,0.0,89.9,6.0,11.4,2275.0
18.5,42.7,930.0,-25.9,0.0,1674.0,0.0,0.0,-662.1,12801.0
25.5,60.2,1020.0,12.0,6.3,439.0,32.2,3917.0,1585.6,0.0
28.8,74.4,1179.0,87.9,51.9,0.0,100.0,1530.0,640.8,0.0
31.0,78.1,1085.0,39.2,23.6,0.0,77.6,0.0,-90.7,4535.0
20.6,45.6,1109.0,62.8,36.4,0.0,100.0,570.0,238.2,0.0
28.0,70.3,1144.0,71.5,42.0,0.0,100.0,2048.0,846.1,0.0
14.9,31.0,1119.0,71.9,42.1,0.0,100.0,761.0,306.7,0.0
32.0,83.2,901.0,-54.3,0.0,3347.0,0.0,0.0,-473.3,8492.0
27.2,64.9,1022.0,12.9,6.8,410.0,35.8,0.0,-19.2,1860.0
13.0,24.1,1124.0,78.0,46.0,0.0,100.0,2178.0,867.3,0.0
26.0,60.4,786.0,-103.5,0.0,5057.0,0.0,0.0,-1979.5,36402.0
20.1,45.5,1039.0,28.2,15.9,0.0,58.4,0.0,-1777.9,37437.0
21.3,47.9,1095.0,56.2,32.5,0.0,100.0,0.0,-1384.8,30679.0
31.6,82.3,1022.0,9.7,4.0,840.0,28.4,463.0,219.4,0.0
20.6,47.3,1194.0,104.1,62.0,0.0,100.0,4646.0,1869.2,0.0
18.4,42.5,876.0,-52.3,0.0,2759.0,0.0,4546.0,1827.8,0.0
30.7,78.5,990.0,-7.8,0.0,1432.0,2.4,3741.0,1527.7,0.0
29.2,72.0,1059.0,28.7,15.7,0.0,59.6,0.0,-1315.8,28547.0
20.9,47.4,1064.0,39.7,22.4,0.0,78.5,0.0,-291.9,8127.0
19.1,42.9,1110.0,64.1,37.0,0.0,100.0,0.0,-230.0,7794.0
24.3,57.8,893.0,-49.8,0.0,2847.0,0.0,0.0,-46.4,0.0
30.8,78.0,1005.0,0.2,0.0,1140.0,14.7,0.0,-724.2,15659.0
27.5,64.1,912.0,-41.2,0.0,2614.0,0.0,0.0,-1417.0,27608.0
27.9,68.7,1120.0,60.3,35.1,0.0,100.0,1608.0,671.2,0.0
24.0,58.5,1065.0,37.0,21.3,0.0,75.3,409.0,183.1,0.0
22.1,48.6,1026.0,20.1,10.1,6.0,44.6,98.0,54.9,439.0
20.3,46.9,992.0,5.0,1.5,571.0,19.1,0.0,-538.9,11689.0
23.5,54.2,1058.0,35.5,20.0,0.0,70.3,735.0,307.9,0.0
18.3,41.0,1010.0,15.0,8.5,18.0,36.9,408.0,170.4,0.0
22.7,55.4,944.0,-22.1,0.0,1740.0,0.0,3475.0,1401.9,0.0
23.5,54.2,931.0,-29.2,0.0,2022.0,0.0,0.0,-93.7,1542.0
18.9,40.9,989.0,4.7,2.5,464.0,22.3,0.0,-152.5,3890.0
22.9,55.0,1023.0,17.0,9.7,69.0,40.9,5034.0,2029.0,0.0
23.6,56.9,1212.0,111.0,65.5,0.0,100.0,951.0,397.5,0.0
29.8,76.9,1003.0,0.6,0.0,1096.0,14.3,1097.0,470.0,0.0
35.1,89.2,1010.0,0.2,0.0,1246.0,13.0,1228.0,528.9,0.0
23.9,56.3,890.0,-49.0,0.0,2844.0,0.0,0.0,-90.9,692.0
23.7,59.7,821.0,-86.5,0.0,4366.0,0.0,1453.0,600.1,0.0
18.7,41.0,925.0,-27.8,0.0,1785.0,0.0,1808.0,728.2,0.0
29.2,73.5,977.0,-12.7,0.0,1596.0,0.0,0.0,-402.3,8662.0
34.7,86.9,968.0,-21.7,0.0,2137.0,0.0,2210.0,920.2,0.0
20.8,47.0,908.0,-38.1,0.0,2266.0,0.0,0.0,-277.9,4748.0
25.2,60.5,958.0,-18.2,0.0,1612.0,0.0,0.0,-364.9,7505.0
25.7,63.7,932.0,-30.5,0.0,2157.0,0.0,4018.0,1626.0,0.0
31.0,81.3,1046.0,21.9,11.3,297.0,47.2,0.0,-906.9,20131.0
23.8,61.3,1062.0,35.2,19.7,0.0,68.6,6994.0,2815.5,0.0
27.0,66.0,882.0,-57.6,0.0,3251.0,0.0,0.0,-463.8,7965.0
31.7,81.5,1088.0,40.5,23.8,0.0,78.2,4771.0,1943.6,0.0
25.4,56.9,1035.0,21.6,11.5,45.0,46.6,128.0,70.8,332.0
25.4,63.2,1034.0,20.3,11.6,97.0,46.8,0.0,-171.5,5133.0
27.4,68.0,1085.0,43.4,25.3,0.0,83.5,1274.0,534.6,0.0
29.8,71.9,1043.0,20.2,11.6,251.0,48.9,0.0,-98.4,3897.0
29.9,77.5,1132.0,63.6,37.1,0.0,100.0,1550.0,652.6,0.0
25.9,62.1,940.0,-27.5,0.0,1982.0,0.0,0.0,-922.9,18291.0
37.0,96.6,960.0,-28.9,0.0,2616.0,0.0,0.0,-31.6,847.0
28.2,67.4,1039.0,20.9,11.7,229.0,47.8,0.0,-706.6,15971.0
27.3,67.8,846.0,-76.6,0.0,4010.0,0.0,0.0,-381.2,5544.0
32.2,83.9,1006.0,-1.2,0.0,1259.0,11.2,0.0,-260.1,6255.0
35.6,93.5,917.0,-47.8,0.0,3247.0,0.0,0.0,-173.4,2895.0
17.3,39.6,881.0,-48.4,0.0,2584.0,0.0,1672.0,674.0,0.0
32.7,78.6,1094.0,43.9,25.9,0.0,85.9,0.0,-696.9,16915.0
28.7,72.2,992.0,-4.3,0.0,1213.0,9.7,0.0,-654.6,13983.0
18.2,39.1,911.0,-34.4,0.0,1987.0,0.0,0.0,-996.1,19160.0
26.8,62.3,862.0,-67.9,0.0,3749.0,0.0,3634.0,1479.8,0.0
21.7,48.2,1162.0,88.2,52.2,0.0,100.0,0.0,-332.7,10972.0
26.2,63.5,1026.0,16.1,8.5,342.0,37.2,0.0,-2.7,1662.0
25.4,61.5,903.0,-46.2,0.0,2753.0,0.0,0.0,-543.2,9942.0
18.5,41.7,997.0,8.8,4.6,340.0,28.4,0.0,-836.7,17725.0
26.2,66.9,949.0,-25.7,0.0,1982.0,0.0,991.0,423.9,0.0
19.0,42.3,1040.0,29.4,17.0,0.0,61.7,0.0,-897.7,19839.0
36.2,97.4,1079.0,30.5,17.2,122.0,63.1,0.0,-610.7,14790.0
17.4,35.4,1067.0,44.5,25.1,0.0,85.8,0.0,-302.9,8422.0
26.2,65.3,1039.0,22.5,12.6,58.0,48.3,2286.0,936.2,0.0
22.6,51.9,1114.0,62.2,36.8,0.0,100.0,45.0,33.1,2653.0
22.2,49.9,1145.0,79.2,46.6,0.0,100.0,2710.0,1097.4,0.0
27.7,68.6,1236.0,118.7,70.1,0.0,100.0,3749.0,1524.9,0.0
21.4,50.5,844.0,-70.1,0.0,3636.0,0.0,0.0,-1228.0,22444.0
24.5,60.6,1014.0,10.8,6.0,435.0,32.0,951.0,401.6,0.0
27.3,65.8,1064.0,33.4,18.8,0.0,67.3,0.0,-1054.2,23415.0
19.6,47.1,899.0,-42.2,0.0,2460.0,0.0,3342.0,1350.9,0.0
22.4,53.8,1099.0,56.0,32.6,0.0,100.0,0.0,-718.0,17447.0
26.2,61.3,1100.0,52.3,31.2,0.0,99.6,0.0,-100.3,5118.0
26.4,64.0,1109.0,54.9,32.0,0.0,100.0,1338.0,558.3,0.0
22.4,52.7,943.0,-23.1,0.0,1721.0,0.0,2426.0,986.9,0.0
21.3,47.7,1077.0,44.1,26.1,0.0,86.6,3222.0,1300.9,0.0
24.3,56.2,1059.0,34.5,19.5,0.0,66.6,0.0,-908.8,20406.0
22.0,48.9,1005.0,8.1,4.0,483.0,27.3,0.0,-152.4,4158.0
30.1,73.9,1090.0,44.5,25.2,0.0,82.8,0.0,-1087.1,24622.0
19.4,42.0,993.0,5.6,2.7,475.0,22.4,1558.0,631.9,0.0
26.6,64.0,987.0,-5.8,0.0,1181.0,4.6,149.0,82.2,0.0
30.5,74.4,1046.0,20.3,11.2,352.0,46.2,0.0,-693.0,15776.0
27.2,67.5,1116.0,59.6,34.6,0.0,100.0,568.0,249.6,0.0
13.1,22.6,1124.0,77.2,46.1,0.0,100.0,0.0,-1434.1,32267.0
23.9,56.4,943.0,-25.0,0.0,1911.0,0.0,1601.0,660.1,0.0
27.5,66.5,1106.0,53.6,31.5,0.0,99.0,0.0,-2512.6,53435.0
24.3,54.3,1027.0,17.3,9.5,155.0,42.8,0.0,-406.8,9694.0
29.4,73.7,922.0,-39.8,0.0,2637.0,0.0,0.0,-166.6,2806.0
26.6,65.4,950.0,-23.5,0.0,1892.0,0.0,381.0,174.5,0.0
32.3,82.2,1026.0,9.7,5.1,798.0,28.9,0.0,-105.0,3697.0
14.4,28.2,955.0,-9.9,0.0,843.0,0.0,0.0,-1450.0,29103.0
21.3,50.0,1160.0,86.9,52.1,0.0,100.0,2232.0,904.7,0.0
29.0,69.8,1089.0,43.7,25.2,0.0,83.8,0.0,-1166.9,26121.0
29.5,72.9,1063.0,29.0,16.7,0.0,61.4,2534.0,1043.5,0.0
28.2,68.4,1164.0,82.7,48.0,0.0,100.0,2211.0,913.3,0.0
25.6,58.8,981.0,-5.6,0.0,1185.0,4.7,0.0,-357.5,7859.0
26.1,65.2,1148.0,75.3,44.5,0.0,100.0,0.0,-892.2,21817.0
32.6,80.4,1143.0,67.6,39.6,0.0,100.0,0.0,-490.3,13732.0
23.5,57.4,1109.0,59.5,34.3,0.0,100.0,0.0,-963.6,22509.0
24.8,60.1,1160.0,85.1,49.2,0.0,100.0,3065.0,1243.5,0.0
33.2,87.0,946.0,-32.4,0.0,2540.0,0.0,2782.0,1149.7,0.0
18.1,39.3,1046.0,34.0,18.6,0.0,66.3,0.0,-674.3,15490.0
28.2,69.7,834.0,-83.0,0.0,4392.0,0.0,548.0,245.5,0.0
26.5,62.3,933.0,-31.0,0.0,2192.0,0.0,0.0,-503.0,9758.0
26.1,62.2,1066.0,35.4,20.1,0.0,72.1,0.0,-222.9,6787.0
24.4,58.1,1117.0,63.1,36.7,0.0,100.0,0.0,-6.4,3543.0
14.2,25.8,1028.0,26.7,15.3,0.0,57.1,0.0,-172.9,5056.0
20.3,42.1,1088.0,53.2,31.1,0.0,99.4,1203.0,488.9,0.0
28.6,70.7,880.0,-59.7,0.0,3514.0,0.0,654.0,290.9,0.0
19.3,43.4,956.0,-13.9,0.0,1233.0,0.0,0.0,-107.8,2283.0
30.0,75.3,1119.0,57.3,33.1,0.0,100.0,0.0,-156.6,6560.0
32.1,80.9,1069.0,31.4,17.1,0.0,62.8,4036.0,1649.3,0.0
20.3,50.2,1199.0,107.4,63.4,0.0,100.0,202.0,92.3,3188.0
27.2,68.5,964.0,-15.5,0.0,1667.0,0.0,1724.0,714.8,0.0
28.0,68.7,942.0,-27.4,0.0,2121.0,0.0,4169.0,1694.8,0.0
31.2,78.6,1121.0,57.9,33.5,0.0,100.0,2934.0,1204.7,0.0
27.0,65.7,959.0,-18.7,0.0,1756.0,0.0,7.0,27.1,0.0
28.8,68.5,1081.0,41.0,23.3,0.0,81.0,521.0,235.2,0.0
28.0,65.9,909.0,-45.2,0.0,2789.0,0.0,0.0,-1242.3,24024.0
22.3,56.3,1009.0,10.5,4.3,468.0,29.5,2298.0,935.0,0.0
24.2,55.5,926.0,-31.3,0.0,2134.0,0.0,0.0,-590.3,11357.0
27.3,69.9,911.0,-44.0,0.0,2771.0,0.0,0.0,-1939.1,38024.0
15.4,31.1,1029.0,27.5,15.2,0.0,56.6,309.0,123.5,0.0
16.3,31.1,870.0,-52.2,0.0,2633.0,0.0,0.0,-51.1,0.0
29.5,74.3,977.0,-11.7,0.0,1522.0,0.0,0.0,-1132.7,23203.0
22.6,53.5,1028.0,19.5,11.0,52.0,44.9,0.0,-1173.1,25024.0
28.6,69.4,1246.0,122.6,72.4,0.0,100.0,1340.0,561.4,0.0
24.3,59.1,884.0,-53.6,0.0,3038.0,0.0,7857.0,3164.5,0.0
22.9,52.8,983.0,-2.4,0.0,853.0,10.9,0.0,-942.5,19506.0
23.9,55.0,1094.0,52.0,30.7,0.0,99.3,0.0,-150.9,5853.0
22.3,53.6,1049.0,30.9,16.8,0.0,62.9,973.0,407.3,0.0
16.6,29.7,879.0,-48.7,0.0,2468.0,0.0,0.0,-511.7,8814.0
27.4,68.2,1126.0,64.1,37.3,0.0,100.0,0.0,-1761.6,38847.0
12.5,23.1,710.0,-128.2,0.0,5615.0,0.0,1191.0,473.0,0.0
19.2,43.7,1229.0,123.7,72.9,0.0,100.0,0.0,-2075.8,47115.0
26.8,64.3,1151.0,77.4,45.2,0.0,100.0,0.0,-2033.8,44742.0
26.6,64.6,1033.0,18.9,9.4,282.0,44.0,1675.0,692.0,0.0
21.2,52.1,892.0,-47.6,0.0,2679.0,0.0,1527.0,626.3,0.0
23.1,52.2,1124.0,68.4,40.2,0.0,100.0,0.0,-228.8,8135.0
30.0,75.2,1046.0,21.1,11.5,262.0,45.6,0.0,-825.7,18487.0
24.3,57.3,877.0,-56.5,0.0,3146.0,0.0,0.0,-343.3,5479.0
31.0,80.1,1060.0,28.4,15.2,30.0,57.2,0.0,-1158.7,25431.0
27.8,72.0,1014.0,6.6,3.2,777.0,25.9,0.0,-438.3,10123.0
28.1,71.2,1200.0,99.3,58.2,0.0,100.0,0.0,-1464.2,34263.0
19.9,44.1,860.0,-60.1,0.0,3156.0,0.0,701.0,288.8,0.0
23.6,58.5,1115.0,61.7,36.1,0.0,100.0,1671.0,683.3,0.0
22.0,53.3,909.0,-38.5,0.0,2315.0,0.0,825.0,345.6,0.0
21.9,53.1,974.0,-6.2,0.0,1036.0,4.8,0.0,-1304.1,26607.0
20.6,47.1,918.0,-32.4,0.0,2020.0,0.0,2685.0,1082.7,0.0
24.3,54.0,1157.0,82.7,48.4,0.0,100.0,0.0,-1228.9,28746.0
25.0,58.8,962.0,-15.9,0.0,1469.0,0.0,127.0,71.0,0.0
24.7,57.8,938.0,-27.1,0.0,1973.0,0.0,1907.0,780.6,0.0
25.9,65.4,1011.0,8.2,3.3,608.0,26.6,0.0,-878.0,18766.0
28.9,71.1,1192.0,94.7,55.7,0.0,100.0,0.0,-275.8,10372.0
25.3,62.0,1060.0,33.1,19.0,0.0,68.8,1934.0,795.0,0.0
18.2,37.4,944.0,-17.4,0.0,1305.0,0.0,771.0,315.4,0.0
24.7,55.4,866.0,-62.6,0.0,3391.0,0.0,0.0,-1155.6,21398.0
27.1,66.2,889.0,-54.5,0.0,3180.0,0.0,0.0,-1748.5,33795.0
19.3,49.2,1066.0,41.6,24.1,0.0,82.3,548.0,231.3,0.0
21.6,47.3,1090.0,50.7,30.3,0.0,99.0,0.0,-615.5,15132.0
23.6,58.8,1133.0,70.7,41.3,0.0,100.0,0.0,-684.1,17412.0
24.9,60.4,1134.0,69.7,41.2,0.0,100.0,0.0,-744.6,18623.0
28.4,71.5,1164.0,82.1,48.3,0.0,100.0,1539.0,639.8,0.0
33.1,88.8,1010.0,-0.6,0.0,1286.0,11.7,1167.0,507.0,0.0
25.0,61.0,874.0,-60.4,0.0,3363.0,0.0,2933.0,1193.5,0.0
34.0,87.5,877.0,-67.7,0.0,3920.0,0.0,849.0,378.7,0.0
27.8,68.3,1070.0,35.6,20.8,0.0,70.5,1114.0,467.7,0.0
20.1,46.4,1096.0,56.6,32.6,0.0,100.0,2810.0,1134.5,0.0
24.1,60.4,1165.0,85.5,51.0,0.0,100.0,0.0,-1453.6,33414.0
17.7,41.7,880.0,-50.5,0.0,2647.0,0.0,0.0,-157.7,1789.0
25.1,59.1,974.0,-10.0,0.0,1290.0,0.0,2980.0,1210.5,0.0
23.0,55.5,1069.0,39.5,22.7,0.0,74.2,1615.0,663.4,0.0
24.5,56.8,1058.0,33.5,19.2,0.0,69.6,0.0,-448.0,11161.0
28.2,66.5,942.0,-29.8,0.0,2139.0,0.0,0.0,-365.3,7175.0
23.4,60.8,982.0,-3.8,0.0,1027.0,5.5,5607.0,2261.6,0.0
17.2,36.7,842.0,-69.3,0.0,3410.0,0.0,0.0,-395.2,5767.0
26.2,59.6,1155.0,80.0,47.3,0.0,100.0,2651.0,1082.1,0.0
23.2,53.7,1133.0,73.0,42.0,0.0,100.0,5723.0,2306.2,0.0
21.8,50.8,1038.0,24.9,14.6,0.0,54.3,0.0,-736.1,16519.0
24.5,59.8,962.0,-14.9,0.0,1482.0,0.0,466.0,203.9,0.0
17.3,35.2,1119.0,70.6,40.9,0.0,100.0,0.0,-1888.2,41205.0
24.4,57.0,855.0,-67.9,0.0,3596.0,0.0,90.0,53.9,0.0
20.4,46.1,895.0,-44.6,0.0,2472.0,0.0,3433.0,1383.5,0.0
28.6,73.8,1062.0,30.8,16.5,0.0,60.6,0.0,-992.9,22138.0
16.5,37.4,979.0,1.0,0.0,526.0,15.8,7145.0,2861.4,0.0
28.9,70.5,1005.0,0.7,0.0,1041.0,16.2,0.0,-185.9,4817.0
20.8,46.2,1147.0,81.8,48.0,0.0,100.0,1070.0,440.2,0.0
28.0,69.2,898.0,-50.6,0.0,3026.0,0.0,842.0,361.4,0.0
19.4,39.7,1065.0,42.8,25.3,0.0,81.0,1889.0,762.6,0.0
24.1,52.2,1082.0,46.4,26.2,0.0,87.2,0.0,-266.5,8070.0
25.4,62.5,1107.0,57.0,32.9,0.0,100.0,611.0,264.8,0.0
16.1,32.1,1146.0,84.0,50.3,0.0,100.0,0.0,-877.4,21510.0
26.6,68.0,925.0,-36.5,0.0,2400.0,0.0,0.0,-1296.2,25386.0
17.1,34.8,1054.0,38.8,22.2,0.0,74.6,0.0,-702.4,16160.0
28.0,68.1,1022.0,10.8,6.4,558.0,30.8,2550.0,1046.9,0.0
28.7,67.6,947.0,-25.3,0.0,2101.0,0.0,371.0,174.9,0.0
20.4,45.3,1029.0,22.9,12.6,0.0,51.8,3798.0,1525.4,0.0
27.3,70.8,1011.0,6.8,3.0,764.0,24.8,0.0,-1653.3,34336.0
21.5,48.8,1067.0,40.4,23.1,0.0,80.3,1738.0,707.1,0.0
33.6,87.9,1123.0,55.5,31.8,0.0,100.0,0.0,-526.0,13955.0
24.3,56.1,982.0,-4.3,0.0,1029.0,5.8,0.0,-428.5,9199.0
23.6,52.8,1183.0,96.9,57.1,0.0,100.0,2936.0,1192.4,0.0
18.2,39.0,1013.0,16.8,9.1,0.0,40.0,773.0,315.4,0.0
23.2,56.4,1011.0,9.9,5.6,457.0,30.7,2804.0,1139.8,0.0
33.3,82.7,966.0,-21.1,0.0,2065.0,0.0,0.0,-1598.7,32377.0
29.3,74.9,794.0,-103.7,0.0,5263.0,0.0,0.0,-745.6,11835.0
26.5,65.3,1154.0,78.7,45.8,0.0,100.0,501.0,219.8,0.0
15.7,32.3,824.0,-74.3,0.0,3529.0,0.0,4407.0,1763.6,0.0
28.5,67.1,1084.0,43.2,24.6,0.0,82.6,169.0,95.2,876.0
29.5,76.6,1122.0,58.5,33.6,0.0,100.0,0.0,-2779.8,59099.0
22.6,51.0,999.0,6.1,2.8,527.0,22.0,0.0,-348.7,7981.0
22.8,52.9,1035.0,22.7,12.4,0.0,50.2,1866.0,761.0,0.0
21.0,46.3,1154.0,84.7,49.9,0.0,100.0,0.0,-514.8,14416.0
25.5,61.8,1026.0,16.1,8.4,279.0,39.1,0.0,-1185.0,25282.0
23.6,53.0,1107.0,59.2,34.9,0.0,100.0,0.0,-636.7,15914.0
24.8,59.5,1096.0,50.3,29.6,0.0,96.0,1016.0,426.0,0.0
27.5,68.7,987.0,-4.8,0.0,1243.0,5.4,5428.0,2196.3,0.0
28.0,64.4,875.0,-60.0,0.0,3366.0,0.0,0.0,-718.9,12951.0
19.3,41.4,1016.0,18.4,9.6,0.0,43.1,928.0,377.7,0.0
24.7,54.4,919.0,-34.1,0.0,2195.0,0.0,0.0,-975.9,18966.0
31.9,80.6,995.0,-4.9,0.0,1413.0,6.7,0.0,-431.0,9575.0
20.7,50.9,917.0,-35.0,0.0,2124.0,0.0,0.0,-143.1,2284.0
26.3,62.7,999.0,1.0,0.0,861.0,16.7,889.0,378.3,0.0
23.2,56.5,910.0,-40.7,0.0,2455.0,0.0,1066.0,442.7,0.0
30.0,75.2,962.0,-20.1,0.0,1945.0,0.0,838.0,367.1,0.0
30.4,72.3,1094.0,45.7,25.7,0.0,87.0,144.0,85.5,1207.0
25.6,62.2,981.0,-6.6,0.0,1200.0,1.4,1063.0,447.3,0.0
16.7,33.7,1089.0,57.0,32.6,0.0,100.0,1888.0,759.3,0.0
24.2,56.7,911.0,-39.1,0.0,2454.0,0.0,850.0,360.5,0.0
13.5,23.0,1045.0,37.6,22.2,0.0,74.4,2113.0,840.7,0.0
29.1,72.9,1157.0,78.3,45.9,0.0,100.0,2478.0,1020.5,0.0
22.7,53.9,1057.0,35.0,19.3,0.0,70.7,1641.0,669.4,0.0
27.6,69.0,1089.0,44.5,26.2,0.0,85.6,2017.0,833.2,0.0
23.8,57.6,1115.0,60.9,36.7,0.0,100.0,0.0,-587.2,15098.0
21.6,50.2,1142.0,77.0,45.4,0.0,100.0,0.0,-1100.2,25791.0
18.5,42.8,974.0,-3.2,0.0,831.0,7.2,0.0,-219.4,4925.0
25.6,63.5,1137.0,70.4,41.0,0.0,100.0,3646.0,1481.0,0.0
28.1,70.9,1023.0,12.1,6.0,599.0,34.3,1363.0,571.8,0.0
28.2,66.9,850.0,-74.3,0.0,3958.0,0.0,3429.0,1397.0,0.0
32.4,81.8,1047.0,19.1,10.8,407.0,42.7,0.0,-854.2,19018.0
24.5,56.6,835.0,-77.2,0.0,3991.0,0.0,0.0,-955.2,16866.0
26.6,64.5,1006.0,3.4,1.4,794.0,22.5,0.0,-483.2,10876.0
27.2,67.3,999.0,1.7,0.0,930.0,16.7,357.0,167.3,0.0
35.1,91.9,946.0,-35.1,0.0,2710.0,0.0,1494.0,636.2,0.0
20.0,42.0,1023.0,20.3,11.2,0.0,45.4,3933.0,1582.4,0.0
25.4,58.9,1162.0,84.4,49.6,0.0,100.0,771.0,328.3,0.0
19.1,41.0,1018.0,16.0,9.5,13.0,40.8,0.0,-178.1,4923.0
15.7,31.8,1057.0,41.2,23.3,0.0,81.1,0.0,-768.1,17546.0
21.7,52.6,828.0,-79.1,0.0,3948.0,0.0,0.0,-87.7,0.0
28.1,69.7,1010.0,5.8,3.2,784.0,23.6,0.0,-2625.6,53777.0
28.8,73.0,1071.0,35.4,19.6,0.0,70.1,0.0,-392.9,10335.0
21.8,53.5,957.0,-14.2,0.0,1403.0,0.0,3791.0,1532.6,0.0
17.4,34.4,865.0,-54.9,0.0,2759.0,0.0,2200.0,882.8,0.0
22.1,50.6,815.0,-85.8,0.0,4191.0,0.0,54.0,31.1,0.0
19.8,46.0,1150.0,83.1,48.7,0.0,100.0,0.0,-1725.6,38536.0
19.0,44.4,1014.0,15.8,8.0,105.0,38.5,0.0,-419.5,9699.0
20.0,48.0,1085.0,51.0,29.4,0.0,94.5,506.0,212.4,0.0
36.2,91.7,954.0,-30.4,0.0,2560.0,0.0,0.0,-992.2,19920.0
21.3,46.0,935.0,-25.0,0.0,1703.0,0.0,0.0,-1075.8,21243.0
29.3,68.3,1010.0,5.3,2.2,808.0,22.8,0.0,-2279.9,46862.0
26.9,63.7,1115.0,58.9,34.0,0.0,100.0,0.0,-1158.2,26475.0
38.9,99.8,905.0,-57.7,0.0,3710.0,0.0,0.0,-242.9,3994.0
28.2,70.5,991.0,-4.4,0.0,1187.0,8.6,557.0,249.2,0.0
26.0,61.0,1012.0,9.1,4.3,549.0,28.1,326.0,150.6,0.0
29.3,70.3,1091.0,43.8,25.5,0.0,84.4,608.0,270.0,0.0
28.5,69.0,1118.0,60.6,35.4,0.0,100.0,932.0,394.8,0.0
29.9,77.7,1068.0,31.7,17.8,0.0,65.2,1712.0,715.9,0.0
27.2,69.8,1027.0,14.6,8.4,386.0,37.9,112.0,71.4,181.0
24.0,57.8,1118.0,62.8,36.7,0.0,100.0,6825.0,2744.9,0.0
31.8,78.7,795.0,-105.2,0.0,5364.0,0.0,0.0,-968.8,16319.0
25.7,62.3,1193.0,99.1,58.8,0.0,100.0,0.0,-94.2,6758.0
33.1,83.3,1054.0,23.1,12.0,339.0,50.3,0.0,-690.2,15904.0
22.8,54.4,1080.0,46.5,26.8,0.0,85.5,0.0,-505.0,12713.0
17.0,33.6,1042.0,32.1,18.3,0.0,66.6,3678.0,1477.5,0.0
18.4,42.6,1124.0,71.1,41.4,0.0,100.0,4233.0,1702.3,0.0
24.6,61.0,1070.0,38.7,21.5,0.0,74.8,0.0,-997.4,22350.0
25.9,65.0,1058.0,31.3,17.4,0.0,63.6,0.0,-13.2,2444.0
22.6,55.8,1053.0,32.3,18.2,0.0,65.4,375.0,168.2,0.0
20.8,48.8,973.0,-4.9,0.0,923.0,7.5,0.0,-294.8,6475.0
26.0,67.4,1063.0,31.6,18.8,0.0,65.9,0.0,-312.3,8519.0
26.1,60.5,1104.0,56.6,33.1,0.0,100.0,0.0,-1829.2,39756.0
18.5,41.4,1115.0,67.7,39.5,0.0,100.0,3991.0,1604.7,0.0
23.5,57.1,953.0,-18.8,0.0,1627.0,0.0,4360.0,1760.6,0.0
17.0,34.7,1151.0,89.2,52.2,0.0,100.0,2532.0,1014.9,0.0
20.0,46.3,1033.0,23.8,13.7,0.0,52.1,2208.0,892.1,0.0
25.5,59.9,1051.0,28.2,16.1,0.0,61.3,0.0,-854.5,19121.0
32.5,83.9,933.0,-36.9,0.0,2690.0,0.0,0.0,-1381.0,27321.0
25.0,60.6,1180.0,94.4,55.9,0.0,100.0,0.0,-101.7,6720.0
33.3,85.7,1105.0,48.8,27.9,0.0,91.4,0.0,-964.6,22392.0
21.1,47.3,1011.0,12.8,7.2,245.0,35.4,722.0,301.8,0.0
22.1,52.4,972.0,-7.7,0.0,1115.0,0.0,2375.0,963.7,0.0
16.3,33.4,1114.0,70.4,40.9,0.0,100.0,2110.0,847.7,0.0
